book	chapter	ms	bytes	sha256
DEU	4	522841	4183431	d8c2113c9779299df2058603f68121f2d42f574607cac6d09d49ee9807305179
DEU	5	318067	2545240	ccb60db04759c5c4705063aa53270370482a9ff57be9d12b5581a24465bc2809
DEU	6	225620	1805661	1c6a87d01fc742ad8137fb002dfdcc6a0c441246d889c190aa4b69021c9afd63
DEU	7	290011	2320796	f00381087b769c7714bf40fae623c71b08f27675971e451339dbeca6ab3e8daf
DEU	8	196728	1574530	f4e64aeef8cf660b03b7d74cccc03599b2b1bac71f8905d1212a183956fce452
DEU	9	334864	2679614	c4c819d398bed8dcc6ffd3fb10fd8cd466765318f391801f326181e4d1c9eff4
DEU	10	211357	1691560	b76f3d2cf95841e811736e24e55a057c7cd61c9649dcd938196fcab7ca1b5a76
DEU	11	316865	2535629	f3bd6d12c9d732d5f294ecb8515cd6a6816fd4c5bd758086849d8b31f8d7eafe
DEU	12	366028	2928929	dee938ee5c44aa7703a104f23f7ff5340d0027bb25297845d1ff7f6f1f519e0d
DEU	13	211278	1690933	a93f69211565ba9c990fee97c28f5696d792e3c8f5fdf4d8d1b4dabb686f560d
DEU	14	244088	1953412	bc60cd809f73dfa860036f0ac572868e6d62a71746025b4a61a5d316e4d934b9
DEU	15	245107	1961562	c5b280aba6785deaece229994e30ff2ff42b02fcfd8bdd4a68e1eaeea8f3318f
DEU	16	255843	2047453	d10fdeb8133624f96fc583c41314ac1176aa7f899419215ef71308ef0e9c73a9
DEU	17	244480	1956546	8418b6777078cb6db8fd95b0ee4dd092c7a9c0aaa8327c476e2ab5b67d0510e6
DEU	18	207177	1658124	c634de49e5e1ac34a944905a0fde13bad6ccb212be9213358f67fc159ec132a0
DEU	19	197590	1581428	c14c7b7ef858e218ebd8ce22ca308f148cc01cc448915a1e7f417f5cd3ee7588
DEU	20	207334	1659378	aaef358b278b4267bd68ccc75db25c38c5aa10ecb4d9274efd97fa88621d96ff
DEU	21	234475	1876507	6ae74a02f6b62fe51659aa2e31db751201bad5a55da883be903423e9cc1c0fff
DEU	22	290011	2320798	2a2155258a0f4ecdbf9d42329e1ef0b3550ffa530eead7bab67a9f1e2ff4a9cb
DEU	23	231706	1854355	a6dec9b5c400313910972054180b60b32e7a57470489f5bc0a37f2a1be450e0e
DEU	24	227918	1824053	3aa56deb084292a7ce7c5c828c762892fe783ccd1233c8257485555326bd33ee
DEU	25	191922	1536080	fc3f90fa1b95705dcdddbc6262506a8ba0b3e52a72d8a1ba7e5717fe05cb792c
DEU	26	229198	1834293	ed01d719e510011fe6ca4baa19705520644d3c5773b1548fec1fbcb1daa5e46d
DEU	27	226429	1812142	12290c26e6cd1793a0b1eb0bd66cb83aecfb602052869954ffc6bcfc2670242e
DEU	28	722155	5777947	82f605ae1aa82c69361d534a092de464d85d83f9d760668423003024659d3aa9
DEU	29	289306	2315155	962705bca903bfe76e54693932c262560db8b67066f0be8b4896b326b1eca6b6
DEU	30	223660	1789990	27e7f827c333c869c8c353b65b3f15a9e981ce6853662d5336b5be1e5ba8e5e0
DEU	31	366028	2928929	a169ee285068eaaa9dac0cbc5e6ce8773190ff703fdcbe02c2537f1b60127eb5
DEU	32	497763	3982813	3bb62918b5008f02dd3bb6670081ba41d48dd435ae3809f7ba619c57d0db65a5
DEU	33	310988	2488609	a298d881183acdf3f07421380f92996bd5b7815b00523dda5354746955c561ba
DEU	34	124787	999002	8b5e041a7e46066ea484b7a3ffe5d82ded9d1a226de231f89945eaf42e138887
JOS	1	201691	1614231	9c231aafff88a5e74c050c5bde7edcd5a71deab1596a2dceffbfcc12243404db
JOS	2	246883	1975766	34f373e3afde89a33bca593d0c00c3b31f15b9d06fdd298608fc745b16ba83d8
JOS	3	193228	1546522	b79270edd07d8576d041b8749040e33296a6c27e560d3b4eaca685fb9a7cb90e
JOS	4	245264	1962809	1af770b30af079a9ed7a74d207589ac36f337bc396126b583342e817f9e54970
JOS	5	192810	1543178	09d11b8cf154b24d26d86d101990d346c2c815998e958cfdba960f8928ab0322
JOS	6	318380	2547743	522141f044dc4a6800406fc4cc15e5da844406b1311e23a87c248821a0b0b128
JOS	7	324780	2598943	e359b40679d98d0019e8e3787d006eddd84522c155357547cd416220c007d13c
JOS	8	418220	3346463	575ebd89c9adbb7e23164acdfdbf3c2df1c4b0fde13a73bcc3e489c3a05184a9
JOS	9	276376	2211704	8d74e5a740857046460b7a977ad6b9e803382421eae66693145f59f9661a7022
JOS	10	474880	3799741	ad337efa1b9a7605553c9a0390f3daf29ad007de5046353d4dc8a89abf1d047c
JOS	11	240588	1925404	3fac9df5a8e9d369c94a576ef65bfc2cec5afcf713446bca0fcd24e0c0cf527a
JOS	12	189048	1513087	6a10d3f9d551dc30c0dd72d3671badde8d775a2f4846cfacfeda7eece2d0a4e9
JOS	13	307722	2462481	92f1df5ba7cb98cf2f264889bd6c4a3e18d7c1709e726fbaed764fc8155459f8
JOS	14	168385	1347784	32e0dcac1d64d77d070acd6d7ae97f8b7dd6e00a9fa44a390f1acd3bfdd60d79
JOS	15	420023	3360884	9afe8b99c62862628c5a0bfc25ce7c9c21bed8c663a8c84a407cfde50279cd49
JOS	16	93153	745923	5d3d0ffe75ba9134efe2514c3e411e27baf3b836a84b995f360fb706753fa1cc
JOS	17	220552	1765116	c41956c8cea74f6648aed974ced8741f9052ed4828a847aedbd6da81555b5417
JOS	18	260650	2085900	a468f760515d6eceeaf3902e61e85ac062c02fb6fcd2c69e7071bfa9c42ead11
JOS	19	372924	2984094	c0b3c2967dd7eb26adc6c38b95cada070215b70fabb30db8dd0b48f19c698990
JOS	20	107781	862951	c6dcd3896d0e8c8821868eced71f0ace44030d4b062e9977c05ea5b7391b72a3
JOS	21	360438	2884202	9b330c8231fada1d0a2d1bb59185664db3127eaf37827f8c6a1d5f64c2314617
JOS	22	421878	3375722	0646afa05666b25d7bbe7e0673d9f45a4a877d49c8b5a9120e5e4a07d59377bf
JOS	23	182727	1462514	209285d25a37a5b886530354010aabb9745d11f8afbbe20142edce9c36c72dca
JOS	24	339592	2717436	7fa6f5d8e1f53e195c0b3a1857978feb374f3906c12706d4a6898fca3004e8ad
JDG	1	327680	2622139	0d65d09f352936bf5aa18f858c62ac316c26c102e3705cff6f4d92be9a002872
JDG	2	221858	1775563	0c9b2a8ef6ac91f7e2ca55c14b84c1fa1c3fa23ec23e8f47789eb708bbd51ee4
JDG	3	282122	2257679	6d473dc73a6e3182792e65c95e626e4d5c3496af87aa6c0e3af390fc4b7cd020
JDG	4	251011	2008784	245ed4620a8db8cf0a376aa8b467d51c3860982a4ee739daf9f900a9280878c3
JDG	5	275879	2207733	e5b0216d8e1fd029fb793a6fe54c868d2411558b44614a3bcba565d35cea32e6
JDG	6	415530	3324938	020db65abd70b9463cbeae9ed4765363d3b3cdd831e256ecc9f1e4d29c066ce1
JDG	7	303256	2426744	0c2a0073b0654126422c635ea341cff42036a4a24843190e88f6bb21f3dbcc98
JDG	8	330945	2648262	8a96b27807b7ab3e3ae127410ed1e4c14e2c8134fe1ac8e302889872fac9bd16
JDG	9	525453	4204324	f9a9f8de4925a27cd58c4cc26dfa68227dfeced1849b1800b0036dedda43ad7e
JDG	10	165224	1322497	fe911fd6dcb0564ccb0e4dcc238307d70ff9fb8021ed2203e4e8b26c06ecaaf3
JDG	11	400875	3207702	43456d82791057a70a4359fc1650c937e5fc236461bc0834787c1e05fe0649b5
JDG	12	145607	1165554	bc244a601e69a6b3564f32c9cd872c0721d7139d48e438e7cf6c76a97527c949
JDG	13	239595	1917462	2cdfcfc2e39fd5f447bae1446205e2507ccf1f6ed69ad54a983855900c634cc0
JDG	14	210207	1682360	aea65ab735515b8ba1bb2c0a9e9414b53aeb188b2595276c9958cc86d030a83f
JDG	15	207935	1664179	8b7120fe2f4beaf7528b2356fe0fb0a914b097dab3796acd1120cda115cc8a7f
JDG	16	352940	2824225	810ca922f9af33015bceed8d2c947850301dc493b86a8d9b2f0cd71d7c92082a
JDG	17	126407	1011954	94b9dc86c3841fbf8fdff97801f9ecaec02c68aecd21bf78149c44a11d4110e7
JDG	18	323109	2585570	c71c4ca11b38ceadb1310af98a24b91d2e147a6e10055cd5ab57a28cf1dae597
JDG	19	340820	2727258	7140d37397e7cf4fe599fd67b93d2364af0fce7a4dc64d9a158efe14f0fe6133
JDG	20	465633	3725763	5eafa74e13220ef7fc948cc3b5196bd9497f614e35713bc6b2cbe7cd2f851777
JDG	21	238629	1909730	36717f113b387ee07ef6cdc6a5a428a5e56629925b3848eeefc5b9adc9ec77a4
