book	chapter	ms	bytes	sha256
NUM	33	452258	3618780	a47b4c573e71fa30b8d1646dba5f5801b0ae4e9a2ec2d1942f4fb6e07f315b38
NUM	34	307043	2457063	e8bf653334a45e249aaf92ab35b9cb0c2ebc5219f09c8adc129772a01acf8b14
NUM	35	459624	3677712	d9088428e8ca619cca28fcfad425ca94837c68b161f1e74507bbc98b6670530f
NUM	36	189231	1514565	60710772b06944aa9aee33c08715f000397b0a6bcffea3c3d2285026e46e58d0
DEU	1	603768	4830864	acb906ffbeb2e1a48839a8f65858d2bf5615b1424aaf03e6bb8daa1069e49672
DEU	2	421042	3369052	edbb0a57fb861d14ca8f85ddaac4694f916993f34d5f753c6d68903bb99fb4e2
DEU	3	382877	3063732	d26cd5905e83de360e428e90c157c232b462791b0f3343309f85a5812c84e1a2
DEU	4	666279	5330952	a96a93e45acbb9007d1175872f504cb58834c209b778995b10afedff701dd7a9
DEU	5	405891	3247843	f6f55b0ea2febb9a6936f293c79bde43171c79598295f8d6b790399d1a15350f
DEU	6	296176	2370129	d4b2820edac4f5203047681ea98a06a26b7da0ef0da3b88986ef15c1c95d0e5a
DEU	7	398576	3189329	3efd560fe30c6002b4f9aed1ad15cb0439e5a66bd196291edf9e62c70c6b92fe
DEU	8	244245	1954678	fbc1702214fe14b9831e1ae8aba33c0006b50cb76b36ef6bd84014763cbc4ff1
DEU	9	410410	3283997	a102007a791d35a49c6e89a547de5a577224f73d2dbcb4abf7f397d3701e6e11
DEU	10	258586	2069409	2c75f212dedb484ef817f339bdb18fa18f77bcbdf2c57d1dd44e190ed901adc2
DEU	11	382851	3063525	1239d53322ffc56d3cf24feb7b739ca105fc4cbeec8b7d7de9b890f8d15889e8
DEU	12	444395	3555881	6f8bec78554276db9a292c80a31ef0200af3806c8cf1d77e51e52bf676da67d1
DEU	13	278465	2228443	e45dd4b5998453d9c9557283b392d05fb497416954341f11af2e09318d8ea659
DEU	14	315246	2522686	9cbfa06b70c50a7ad24cbf3f994efbc65ced51206e0ebadf2e57cb1ae264fef4
DEU	15	308820	2471277	0d053d954b7e853d647df4426542f29d01aefaf1f59aa12928402c2337c36a24
DEU	16	340820	2727277	016461556b5104a3cf8e8a936748bd668d701b895b0048e2f908970a92d54d1e
DEU	17	319530	2556959	2254c4af7ef85bd7ed855398f012ee6f1ea9f4b94e39eecba1cd83ef01433f2e
DEU	18	273006	2184766	60648077de98188a69ae8698dc50c984e537e022f9264dc2f46e7fdac27fac56
DEU	19	266188	2130223	9bf7a25474f258db4d1630bdc11c4dbfd970677d4b014fc77f5892d0f3a01890
DEU	20	276480	2212560	fcd8952f69a8da6daad1e8546b9d1536c3e1f5817766fb1ce6c9fb1b3cb4ff19
DEU	21	330501	2644730	092515ea297c778949ef60614013c2244b9dcb73ef70b419cf25a9fc9e38d239
DEU	22	379272	3034895	08988f255cb009d143179a2af36c13443915cec56c3b13f491d8c6c23ad8cade
DEU	23	298371	2387685	d5f2962f014d2b1fe290392743e8b9ed57b0ad4665f7684096e6c376816db86f
DEU	24	285884	2287793	9cf55d6d3ec7f5e7547c67884397ed812d39991d61bddfadc3a3fc3cfa3269a0
DEU	25	248607	1989579	10b5701486283199bc87f769ed4cd18c7e6fa77389edb5bf8f1f0a81f06a9942
DEU	26	295419	2364071	8241099c3c9eaf5dd152c3db988b20408840aab5a150122e03dd22d315cdebb0
DEU	27	311197	2490294	c91b0fd70e0013247c186281c0fd106bed7ed49f286d8f744da4c89a4eb245a2
DEU	28	855144	6841876	90acf9d81bfa0b73b07fa0c92a2ca9e87e34d9a6d4f93720ff1fbcb759043b74
DEU	29	352705	2822363	547eaa36a0a6a2bd62adf6f5adb4cf1eb5c9dba4da1c692c29a87a31222ccfde
DEU	30	274991	2200649	40ac7b7e616b97f11e4bc9866a77b7c08224b872ba215c7227ae8931aa68eb93
DEU	31	464614	3717632	9f1839f369dcabbbe8ba1a65a7675f3433b5adcf820f46be57febf942bc2613e
DEU	32	573414	4588032	004603af140cb95aa82db04800cc33581155b59717115d7d2089f729142239c9
DEU	33	368953	2952348	f63872b90d3068a0e174b571fc6ca7ddc72f8bb428a916103525de956fa3d352
DEU	34	140487	1124613	d93b5bf9d592def1abbfb9c8076fed4cc7891ccc96019b73d63c74bcbc34c6ba
JOS	1	267729	2142545	ced1651afd407c28f4d303fe0443737a1f695d1f5f647ebc190374366e428fce
JOS	2	299729	2398545	3051c26e8017fe32ec87f9d226fafc7a7f4534a5374ba6d753fa843d9f86b87a
JOS	3	226482	1812567	da5ab1bcf6062adae96a94c2cd063c22e593682e38f4d5f80b92a063a5936bbd
JOS	4	283089	2265425	03a79e138a101770094a49cb266ae9c43f2f379ddae59a970560756a33b32f65
JOS	5	227265	1818836	347d5c038e80da1fd946b76587d8e2478cea5c32aff61b76e61c1f21b4f887e6
JOS	6	375510	3004795	ce9475c3f385c240e4f5a0538eb59506b52cf28786faf8b2ca81b3afdf13103e
JOS	7	397740	3182637	dc68ec82bc4bbe6fc176fff4cb8b834312eb5742fb2f8dfe5d5faeba6d4fcaad
JOS	8	478851	3831518	8143b37e5f7f00d18ac75f56d0bd45a8ecfc5c09dddcc327991d05d88244e1e7
JOS	9	319739	2558624	57fad24ac2b8059bf8824ca763fac7cf37590974d69f4216626cab26c720dc65
JOS	10	586371	4691680	85eff974b13d241b8638b779801a813ec9ca4b48c07cb3d588e20144b3817276
JOS	11	312581	2501365	45de5353ba6254d7fbc54b8558e5e0acaf729d34952cf0a38e4c56f1f0d46ffc
JOS	12	255556	2045163	d05f357de0f217457bb827f4a1ef17018bce00bda96761c551ea97b3a0a159e3
JOS	13	428460	3428399	01a16c487f8d730bcb9c14eec4b1e68ad50bbe98806c636fbd425a091407908f
JOS	14	208823	1671298	1c9f733b0a3d72b78cc030bd8d60874f20538f0ac88997df65c8e318cd548c8c
JOS	15	575216	4602446	72f21a355d4714905e8984ba62be2f9bdd1872363c31e4ea95911801752d9af8
JOS	16	118622	949692	3a9f52401ebb2d47231f63278ebbb7399204f7a5706d5f9d5c88cfc7598640d1
JOS	17	298945	2392278	3198d063ea268786b2e69ef5df1500b9def722d0e49981bcb470f45244004d62
JOS	18	357695	2862273	06b60fb0101363a4a52448f663db0c15a86ebd1fe5670bf90c85a513dd8ff881
JOS	19	511765	4094835	672b3c7163be697942a12fe702c38262f76b093dc67a75e090392c1b739938f3
JOS	20	152555	1221156	eb8c281ab5bbd8b48444cade2a6affac81dbecc283014800371dfcdf6f6a85a8
JOS	21	462550	3701117	33de2c70b37a4c9c0c7836b52c4e6c4ffb080439916cd0e8059f1cf88d3e356d
JOS	22	520856	4167560	0c4be59fc4a552694e7d114a96d097b897e1a8ffebca745ccea04d846fa32f6e
JOS	23	232620	1861679	e47d840949eeadfa9eb11538f187004d6f5be7e7bc3467a5391aa2f24004d7a5
JOS	24	461531	3692967	f798cbeb47ab223ad9ccebfefd8a5a10b032f839a321036a10417dfcd529a982
JDG	1	450586	3605402	a9b4928a749c40687090c8efa22e19ce3e16ee5a6ac6d983f9ff0984d53c84b6
JDG	2	330998	2648694	98445dae95ad0b8ea2dc1c4d6ec845c46aceffd73ee16b3986be2950ca164ad2
