book	chapter	ms	bytes	sha256
NUM	29	446112	3569754	5d07372b16f54c61aef3437c784797e63bad3eb6e265241bbf2f423c2bd093bc
NUM	30	232080	1857584	45591c80764d131174c867dc819dc4092ac712ca2221dcad017017a26ab2d1ed
NUM	31	530976	4248729	4b970f7b9402afef05398d6ed9e8515e3a2afb21e258c626898ab74857d6d33a
NUM	32	470352	3763687	3daa8e9affabba4ffb2ce458a1e93b978c214b38cebd8b55cd9a99bdda98d960
NUM	33	403968	3232670	8377015fc698d2f6d754920aeb2ec135480fc09aa228dfa2f8e765b6048faf09
NUM	34	260736	2086835	db0e44c893dcf29fe1b6b5320882ab1be04b085d4f63bf0ce9f93f3f17272be5
NUM	35	423888	3391912	7c6fdd05b63a2dc696c1d3ab403b1e39db9478b3d2b3cc2cde7ed11daeb66322
NUM	36	204912	1640245	b437f1d2e4c303aabe1e9776c696312cf691bafe99a87feba708acf7a16f48ee
DEU	1	506976	4056669	a386da2cf0cd105ee1bf2d481af3d2c0995e7598aee42bf1a83dbf5e2a84d710
DEU	2	404664	3238305	a4a186a4126c572b8d9212c778ec2f66ffd6b54c9daf02a8cc98e1efd66e42fd
DEU	3	379944	3040402	74f47b81bdb7923eefddb01bcf50c5e0bbb965418d65f45e29b91fce19981163
DEU	4	641160	5130198	ac42544ddf1dccc0b1440a75d802e42854df15fc5a1b6902ec64f19db2c62824
DEU	5	368544	2949287	577af20f2b860bcdd71ebf1fddd6051f6e0ff2ae3adbfde8ba61391c0b3f663d
DEU	6	281856	2255683	18e76b7cfd33c9479559bd35558546fe38b766c9cae8d8687dc85ab598ac9e39
DEU	7	357792	2863187	29f305343957dbe4e4519bb7dc7e2f3bc3f4291d50100c0ed905be47e5e33d03
DEU	8	248520	1989025	60d68a186223c6c9d67c1ba529255ab3b4a63f4b6a58dd5803cc882d0685624b
DEU	9	392208	3138622	d6879b9a5cb2fb60676a66b8997342b4c45f5ba8b98790d06ab895d01208a77c
DEU	10	259728	2078681	25e99376a6defa3a2f8332d1bb48ada317ecc90b56c5225555a8a57d68642edd
DEU	11	363144	2906031	bd1594c3a8f37c590e985a757fdf191ce58363b5bc1930e08ebb24a4ef91d0f1
DEU	12	403176	3226396	ac9a0f42d570301d7f9d9236d00a6e5558cc934634588071ad3f8ffdce0829e0
DEU	13	242808	1943262	384fa8508924d5249ca82e06973657417d132a46b125b2bdeccf945b8f56a762
DEU	14	271176	2170214	530db33199e8556bc5c91783a0fe429f7ba3c46caaa68c5c8751718bff6bafc6
DEU	15	287208	2298527	6b4e2ce01efcadb0bfae9b80b5519fb8dc59be968b53a1cdf7b8b3f8029d28fd
DEU	16	283032	2265090	949a73103adf94b81ae48a8afa37b6ae79bc7f55322fad0c15bd87a673faf1a5
DEU	17	266616	2133851	4ebaa1ca0bb7853d69c23dceeb7d89f471dda1a5594af093963468ac5a3f1011
DEU	18	251784	2015151	8298cbfbc20103909efb44154515bd19bc1fae05bc983d82f12340fb86b75fd3
DEU	19	251665	2014315	b95d9fa78a7f8d15ac0a6675cfd6cd867adb8c3fe8d4aade02746c4753da4a5d
DEU	20	254352	2035631	b6655a46a17beaf9ddc09813f8c788c9f11e59b47872d140c7b9779e7584bf96
DEU	21	287976	2304796	34d2cb7d5ddda8302dcb861bdd504f1662f9891789944f9d16db122dc512c765
DEU	22	350304	2803422	2fb7f28f8d64732c9372f1955f0a4d13b95ac39ddccce4e1242ab765c7aca82f
DEU	23	264528	2117133	f859bd704a7008c6b5c164f220cf33163aa248d02d46e10897006ae7f3d9290f
DEU	24	274080	2193619	cabf8eee63aa6e092bea7a0afcc737972d1bd19488d137aadf26a59da11af2fd
DEU	25	225312	1803454	537ffc47165477bb10954153a4a4edd7d6ec43848ef676c2011407eaf636c7a1
DEU	26	288624	2309812	08a42b38d4f030b5af39d943f5a7c66799091c37cad3668739e83da59d4f4345
DEU	27	282960	2264672	8f5c71bd1c5345d5d9f64728aa185e1db98d1a7c6dc0e6448d57c33845f54394
DEU	28	780456	6244480	a16042fd605fd9bbdd515bfa5a71357a5639fd166ff63c55d642590c0760ffb1
DEU	29	360336	2883670	cb029d8f27026984dd2630c450e1e057b32eaf8dedfde88bde009c7e6f314ced
DEU	30	302712	2422661	c2192878b555cf848e7834beb0b82acd0fa7f98b25bd2e06d483e05151415eb3
DEU	31	447528	3581035	558207dbec8f3ff8a2f31ad8ea98ae51d61117f6ace56a7444e5f9a20aad9300
DEU	32	582648	4662086	7b14114b4a789b5d96a6b86e4bfbc6fe9e2ef880bae857344f657f9a11ccc815
DEU	33	384360	3075722	b211e1396d58ec64aaa2042abe8496a69c26e81eab744c3ce450195d2296c584
DEU	34	158424	1268258	02040c648b0042543eae3fb2810d6f993999d27430928e43da34818db59fed4c
JOS	1	254472	2036671	288fecd609637ff1ef697118fc1c2d138675c29d6ddde520726a24ed3cbff95a
JOS	2	318960	2552641	132abde98ce4c0e6f54f41911019ad121077a613285f34874a8ca4f45b43d159
JOS	3	236256	1891012	9f9e05585bddfa1ecafb678ba8c026d0e09ad6703247b8124fa347e16dd06e1a
JOS	4	299904	2400086	4709da2cd0c7c831754e2f64f0dad69acdf7576b4269a741877203a8b760abec
JOS	5	241104	1929673	cfd273a05f571bbdfe05778dfe0e0222df83383c99470164f35252214feb435d
JOS	6	409968	3280726	f57f505eeeaf1a5d90bac92f18dae3f7848f411520ed4741590b94089c83c870
JOS	7	444936	3560341	476205384d9ca03acc4f7b146306e9def360682757089b9e3badce8687cc1b0b
JOS	8	512256	4098881	b67318f7577fc428615349af85f45a4ce21c367b71d61a7f1204790ac1bc3147
JOS	9	351648	2814075	8d7560d000623b31c6db14a71e923b0d9d5a695768628a1af2256facb65cfda7
JOS	10	633336	5067505	ae731116aec27c000f5cd0582b9c8c56274d44adb9b702e858fd77edd9a2ec70
JOS	11	329712	2638535	d522813767d599dd22961f4ea350f137df563fff6fd678eba82d88142b2776dc
JOS	12	206640	1654032	f4505299e28b944d1d8fbd43b300af795c1787b59440869ee838f9e49e3cb9e8
JOS	13	371856	2975828	8133f2d709870d27f88e72c8791ce639935fb8618438f48e99319763275e0338
JOS	14	204672	1638359	96286a5d7e3c6e16094e80de6d11c9aad163e4d2ad63256e962ae3155f1d0173
JOS	15	472632	3781862	a90c57fcbb0076e32039df6dd39dcb0880fd55439831bb528123aaf251968664
JOS	16	111696	894391	e8ad1ad42890684bbda45554295cb0d318123f1f0da18d129cf362a2ef845fe0
JOS	17	283896	2271985	09a0f7bd2d02dda388d49343850437286b696506a9b354523334843110bd1724
JOS	18	322272	2578976	74e1587a1fdc0a274829347c15369765d57789d983554aa54070c0b374df1200
JOS	19	469536	3757203	f78848cd0ec0b5bdbe26d2c36fbd3143c877288af8282db9b0494bde8d814300
JOS	20	132528	1061157	1963af856a9d15f52ddf569abecc980187022bf27d55ce90216b251559ad866a
JOS	21	480792	3847273	f6cee47cd4dcbb923722764bd2bd10c077208f6e5f6f5b0fd29e6538cf51b0b9
JOS	22	573408	4588106	ac19f26e776245a27a080489d940422b62df6514c3a773681a8617c36077f7bc
JOS	23	245664	1966248	25bbf8f4b9118331bb15db28760f149cba69c8507b936b2b8b592b8abe53d7f7
JOS	24	478200	3826584	8269d2e10086df67cba5773229afd8895a9a22b0130dbd33e7fd5542737c6659
JDG	1	431928	3456285	15a0c6f03c98882462692b29b5a2fcbd49ff4a7cf7e4860fe1eba48b73e21f25
JDG	2	280968	2248592	ecaf3b017d7b28376d8e581a9141191298f61ff113517a90861351af3526432a
JDG	3	394872	3159952	1bb712287c4a6bd54105f52e489a13758f8ab4cef0de4ffae83ccdaa4dbe3dc2
JDG	4	312816	2503338	2a5a6890fd1cc34db8316eb63085470c4b1a789cfafd09495f24785d1c142393
JDG	5	349464	2796536	fb319822b8b2bb3b790c2dce8e53529ba3797620637dbec94d37a601e3d07c98
JDG	6	535968	4288651	0a350122f806bd36f475737017efef9f2ff0647d497715b3824ad6c27c37b22e
JDG	7	389664	3118156	1f16b555b65ba065130de74fe83994221764cc962cde0b9f24487d93bc72c56f
JDG	8	438816	3511456	db7682fa1ea73ed33e782136d5faee4b252df9afd739768bc45c96bad5b76819
JDG	9	669240	5354865	5975e523f0106ff7af56fbf1f47b529a7ddfe5a29827736d3e7a8e0170385393
JDG	10	213624	1709846	65d66dbe4fcfa0a0b9f144f148c2084ca417f66e3883f1b5f4014ca9d30244d3
JDG	11	502968	4024713	ee684cb7654abc3806715068149948a97944e9fa4c36b6c141241f280c4e5d20
JDG	12	212640	1702113	7ba514b2e9f910fac86f532a32293002ba151383bc34df81b6618397a06014b1
JDG	13	310128	2482025	dd6651b56214b76d53c03b9119f110d1ff1e7ae1d2da52464ca83ac765da0947
JDG	14	278304	2227279	25e8a93d7b670c8f2974b651e9720bed463e376bb1e487041e6c0cdbb50252b4
JDG	15	251112	2009731	2f2150c91618c88fb87ba3c64d0699ee78e327c37da523dbbc7436f757055340
JDG	16	468696	3750531	79848639e5ecb62c5ce0a12c8a32bd191f85e102dd4e75cf4fb24843505bb32c
JDG	17	171552	1373388	9a84c50472abcfca0c430c90f3b3ec976d4f8d9ab1cbeeb7a868c4db59ee1d19
JDG	18	428112	3425777	4821cd00c4adfe2779c4a385f6caa57a2f5113a331061b3d7d5743644242463b
JDG	19	426816	3415537	a98a6f610176d636aec2888d715b1bd4f3feff9c78292140dff6f257a964fcda
JDG	20	592920	4744229	7d07e90ae3e7607a0bcc7ae0e8220797ef64d3f3406c65469c768fcfb9cfbd00
JDG	21	302544	2421212	14b176ff871500a52452767279c495512de3fa12202c9846bd2543c561e060b5
RUT	1	289824	2319416	c36dd5a1c3cfa802e82d713ef48734e84b13b5dfa52950d3538246596e3b92fb
RUT	2	332376	2659844	b1bffd19a42a61439575878a1cfa1deff4337443ade361d5f09acd9ff9bc44eb
RUT	3	225768	1806998	564ce9512313fe4b6cf307e4ddf83a3ebd0463ac9ff014b74ee82a6ac3308c79
RUT	4	301896	2415965	96dce2813ec15936e97eca6b8cd7377f279f4ae3a7f911dbbce0468f3eb0da16
1SA	1	348264	2786915	53220801a2b71de1a89da2bca7fe8ffcd1ba9c115b65609ae33ae825c185dad1
1SA	2	489120	3913942	660cec175708630d7fdce3da5785c3ae49b246d7939836c477d08163de4e087b
1SA	3	241033	1929263	1f25d704da2e9c57f60bc37c295bb06258f2b67c4776f4afdf1d8c749a499ed4
1SA	4	299208	2394661	395928e7380ae00949837a96b6bafa4f3662d07309ab7a9789074f28355707b2
1SA	5	178968	1432728	d2db36067661f5033749ed4d03865334f94d9d4258e28f6c8535091f5c42aaca
1SA	6	316945	2536558	46ba34c0da33549f5e1272d2b191ef0b0919ea6d3e686d31bdc1015057e30bd9
1SA	7	228528	1829162	5d5a8f15d1616c8d87b77f6fe649ee3e71f04798163697f57cee224ccb8ca347
1SA	8	223680	1790292	56732e98bae6b40c40fae89cb4e991da136cb71edc9daed09968e7cc9ea029a5
1SA	9	402552	3221384	3f934475aa8f3392a42b1ea2702faf742c42737c76237991f7b4c516f5afb9f3
1SA	10	348024	2785038	c44637dc8077eec2a4c98e01f17d3cd9c0cfb5114b2befee69865beeda0109a4
1SA	11	206784	1655085	b1461263e74181d4168945cd69da8651537b6b32250b46daa322d42f49f7c982
1SA	12	365520	2925054	f5db43f0f0d7dedd9e7fd5ca36dca4ee9e4fc5495a27ec4ae335345c202bec99
1SA	13	305808	2447327	d15f4f08d0c35ee7d028088131e98ac0e483ca1b5b60afe78941c03c422f6d96
1SA	14	680280	5443049	675a0013e84bf22c2cac48b525050a72922a60bd9655ebfe518478a269b985cb
