book	chapter	ms	bytes	sha256
1SA	13	270792	2167143	e2bd8c691dc8c2f49cc5b7bb86aff673663fef474aad7b59a2e8e7eee95a85c8
1SA	14	615288	4922957	7f19547e538eadc0fcd08619f6e4be2db13376296535647b0579c8c1f5095326
1SA	15	380856	3047574	eae8f4b13908abef349787eda9683cd847c08e240d89811e5a25f22e1d03e1c2
1SA	16	259008	2072893	41f5e40ad638d3d89947479a8ec9446ac973225600563ce5bd908d329197799b
1SA	17	611040	4889102	93a96e40f5d2617b1be64d57e171782c49ba916e63277fe751bc0a8f656961c8
1SA	18	308976	2472462	daa24f3a8cf4bb27560018f471a7665f425163a837ef82a1421a9c33fdc6cc8a
1SA	19	273168	2186160	af8db7b8adbe7d8fc23e695e5e2bbb4f265a15a189b38d90c5695fd9d30cd279
1SA	20	466272	3730937	302c89659c6147694172929795941e1442ebe0b9b28f45331c8309c47bd48dea
1SA	21	181296	1451179	1e3a22d7be7bb4d9f457f7888174370c1a142f1f30fb632a193cd96bfc619600
1SA	22	285888	2287933	14f0025b24be23cb3e707022f1674edb95697b1fd1417d8292a4e9a6dad65037
1SA	23	318432	2548113	ca12d53d939fab27e582d8f3e936871cb77dd510a9d868a11879ada94efe7dde
1SA	24	252480	2020648	910afb5c8e91da3734a43f8de30f84e5ac6a374082c0ebfa4ac3ddde5c5c68bf
1SA	25	499920	4000103	af57b8dba932b0e7984e422ae6596cf9999b3499e94434af34681533abb75cd2
1SA	26	316392	2531812	a7dc003e98a42cc15d4fa1451064f0c2a2b3bf1bb89119d4aa927a8a11030459
1SA	27	149304	1195179	a872f0dc3b1bdcc72c5743910e3b2f09195f0dcc082ed93c09695d187ac82665
1SA	28	291240	2330774	6121f22379b73718ad2628917396e4e6d5c103e17d96857261533ced2c168884
1SA	29	153504	1228825	972594e94065baf109933e129d3fa1c3eee599d90f6a58b601d9190fb1de65e3
1SA	30	313920	2512168	f62f2a341cce07095bfff617179078769ad1d8019c25a2204c4ae08e2591f874
1SA	31	142296	1139172	b84e1f43432aa25fae1d3a140b80cd15db46fd9ae37aafed1358bf05dd24b1ce
2SA	1	261624	2093789	9009aa19be53ba55e36620d0929f233b1877480c839fb81c1914c9aa09e595cf
2SA	2	333048	2665139	dfd37ccb591f3e87577f5ba5559e8780e714e81af17cae70027025ea95edf6fe
2SA	3	436608	3493534	81a3c8252d0903ad449de1517a96543ed6ad581b44a568f6a0f3e2f9a9e99645
2SA	4	168984	1352538	d347c10f10b480869278eec50597b8f629eb0f30a3faccb15eea1fc6ba753d7b
2SA	5	245760	1966729	79cbf99301604532885a79ddbdb0643e2803980f32bfaba7c2c510fcb1a5a759
2SA	6	262104	2097551	1af981ba34c1bbd5154a6a72bb3237655ac93f26d6ce65e13474d97ef85312d7
2SA	7	311064	2489178	32927341ed2cd9303a2a96cdad2e71565f6dd43ee10398b5ae340f8b375e264e
2SA	8	185544	1485032	253a5010aa1b19ef7aa141dc59b9fe74288490f3118edaa65a4210ef66196489
2SA	9	153336	1227360	fd4d2f5089ae1fc439a7a31735f13aac9cd06bfa69ba577ffb858f35b1b8e2c4
2SA	10	223536	1789099	4d0b0e9989aeb0e410010b891027f32d93b35825ce24b921feeaa2be93911fd5
2SA	11	296736	2374660	56c87eb5f9fad5e9e3a713f74c6a09492170b51616b649d82f16b8cea023ca0d
2SA	12	382416	3060113	0e0fd56e0b1a194cfad0143c9d0d7010d759d6e3027e0f99c3ac91824c9ff8f7
2SA	13	435864	3487685	77af5e8a92f5f45f9b7fce9e97be5864bd093773457b7ca3af9614236545c052
2SA	14	410328	3283303	bffe82217f3cc746b626def8c615ea4e2311e8b7b7e8ad8d3a00c93ebfcf26b4
2SA	15	414024	3312978	5f8a4be4d3c36bbf09e7d43dd87388258c69a37d5d1219aeb207f0159e9adc1d
2SA	16	283224	2266617	87f422be36dcbd2dc87775aff6461e4309cb794edad0514120977d201311cce2
2SA	17	351505	2812890	91abe982ef1c4726c7146c9df3087bb9e0ea49ea6aca3ef3c988ea17e504f3f6
2SA	18	419040	3353102	26d1383c023a6f1ee357f691aa3fe06faa2d819df6df1d7ef9a53e3de6a5b4fa
2SA	19	556536	4452962	2763c568b10ec7835672a03d4a5cee23143d55aa745dbd5f02b202bd27b29c90
2SA	20	326424	2612060	f55f7667ce0d15aeb21b3d120dc33ca5a3902542bbd69fb44eed6f74a3e7086c
2SA	21	305064	2441324	97dd4d287b7a034c0ca4cfe42def807aa1c7ad8f2d0d86223c6cdd557842457a
2SA	22	386856	3095639	020da458790e5ddb7119f07896e97c431f66cf864fab5c4c1b47c6686c93728a
2SA	23	369624	2957713	a57eab9314f1c077122e8881a6c2995b89b4a7c8330127e0aadc122e23ad147e
2SA	24	326304	2611225	24d22b04107455546ce8b83156fef513a66383a09e74c46f4a382524f2bcb77a
1KI	1	575376	4603842	79673fc663ba27b977c1ee56c3572a10dc04dc1a98b1c0e8f7042ab9ca9409fa
1KI	2	544056	4353275	1b68847af055b6f0c5bf27940197c52fbf07f096f415ce817b6390ea39f87388
1KI	3	328128	2625850	b4e0e7fbc6ce26495dca82a1fcc436db5c3abd253363b752a2ffd41c256ac2e4
1KI	4	310224	2482490	3302bb5d4f8e9e5a263b2def0cb06303ba196759a9e1ea255cecd69f50abd938
1KI	5	204336	1635496	293cd9c12e2ddb5bc5947868b7390562b5299291d2e850c945cc0e00a8d9d61e
1KI	6	364992	2920720	0c65625fcfd6f706584dd9ebb817bae9797b38cd8ce02ccb1a58a44a6a1d59b7
1KI	7	521808	4175225	9eeef8403870f7d3a3ad025ce2e07ac7920befabf9d383a39eecb1f39e615dd4
1KI	8	768552	6149246	3c68acbd8d854fb7f5d5deb1c03e362dc6a9fd33fda1e9058d5efda15363c4e0
1KI	9	314544	2517181	fbc44f99109a6a64de0a6fc532d5254160cb51bd1aa4666adeb54657191398c7
1KI	10	324192	2594296	e0eb90a0f989f9c1c29dd31e620918f79c52b622451dca7986d4bdf5eba2207f
1KI	11	499440	3996340	f83169f8533b281e816bf46b70e88e6bf2ee08d4c4f16645db89eeabe450fce1
1KI	12	400128	3201800	7f6788459a4fb931ec07c83c5ff902c3787b4a25a98260a921aa16779d5d6ff2
1KI	13	407352	3259478	c2e86c96196fde33c43ff1623765f1e72244c2fed61b7440ef49abbc330f2340
1KI	14	390552	3125104	2878637674cdc45940f7402aa741ec0477e6db35d137e9a13807e067556073cc
1KI	15	376464	3012464	c73484803e5d3409896a95f0e1ab9bc6aa51f3335660254a3b04dc03d1f4e94d
1KI	16	415464	3324471	dfa3e444a9e5070430f4b9e51f794619e911d1ec149d81b13426d721295d7307
1KI	17	258744	2070802	4bb1b9a2c4ead844c8e022d371ac9af755015cd3434159609f12ef1937a09d38
1KI	18	542448	4340321	c75be1833dfeb0f968f5e4dad4f14d6e8cb57eecda6293e06accf1f33adbb9bc
1KI	19	294240	2354597	f34209c24055855858d8fd078ca646b6f2d8b2a45f6936c623a08a9ca29851c5
1KI	20	577824	4623279	bb48c20734f18c4a78c17f9b9f036db39839262f9a2bb3c1e7a45f1f46eda1f0
1KI	21	346248	2770675	bd34d97bc6e338128ebb6680734b8e12465e77ad9b626549d4a890a3ecb1d746
1KI	22	593064	4745323	0308185ae5cb341343c20c47a62500b73b5b4d0803413fb3d14c463efe20b8f3
2KI	1	263688	2110297	af01fef0f450bd91cfe74b02e6745c6dcdf96e4238696cc3440511398b589056
2KI	2	331128	2649674	38115d48788b1a04f7da03744e04e252dcf5d9c149cc4ef3fa89254aa853423a
2KI	3	331992	2656779	c9f5fd010a6f89c52cbe631002dd20315bcdad5fca5153ed5006c7668d84e51b
2KI	4	512856	4103545	9d382c3ceebafe545d31630ad448f6b1af31778300e4a923d6470d3c1e8ee7ab
2KI	5	388920	3112146	618d0b5126abc85933d72cca391eb97ef563768d3b732100204fa8630df955ba
2KI	6	379008	3032733	b9a90773543a2b899d7f4e1f878d1fe4af97c1971a4ef77925c8fcb06687bf66
2KI	7	297048	2377164	653a0825a4307c0ddc6dac3f9d677292a4c074a64ba7098419ed82eb0a57dfc7
2KI	8	384288	3075156	0ad5010ea941df3fa599636f27b900234e38732901a0524ac6d52ad75490fbae
2KI	9	471552	3773148	f51da7cac032e8aea409123cabdace506bd006e2415c54bf694ac65ff98c0638
2KI	10	465288	3722995	ddcd068e61daac7b8745259cd4a5d63e8455f82a8db123c649e07e5045bbae12
2KI	11	271392	2171948	caa577d28ad85cdfd37b88f8d05876a763345966da0d32abdc31d82e1a1f591e
2KI	12	260424	2084177	21bcec70da8c896c6481b216d2d039caa179425013ab1c356e4d640208685d3c
2KI	13	339408	2715922	908335be877b837f2c8bd8940c43e693d97d25d3f6e88033b790e514e3c31e34
2KI	14	358104	2865552	87280a298b91b876a330aab1730ca8b63d798bb3b65616e01ff1df61afad5b42
2KI	15	436272	3491028	f58243ccf9b21063250d9e5288867bc18405aa30a81f023a72efb60d4efb57ee
2KI	16	249456	1996406	9e6103a1f705017b6ba61de8daa0842024c0de238f4824f602d3cb241c172dab
2KI	17	480936	3848174	a14e5742adedf886dfe40b79fbd4f2d687f062240d99f95978ca243c9d52e86c
2KI	18	467304	3739086	0b51dce3ad4e8154d4769a4fe7d042cd639abe460fe748757b7f22c95e6736b5
2KI	19	437064	3497297	fcddc20b157915cef116f95917192d61510dd4953145ef060c9e022bdd82e4f9
2KI	20	254184	2034231	e80c1e68f51337cc0e29b750ee06e3c76fc04e673482eb2ce5ce1fec0d7bab36
2KI	21	294312	2355224	80f9833e00da345263ceeec13407263590dfbf6ba6d67427a44daf8ce908cfc1
2KI	22	256344	2051576	199e8d19d5aadd9b1e9857d1c4ada9d84c01084a6dcd8368b371a4721f020559
2KI	23	531696	4254221	81837cda5c0fa19ba4da19e311baea250e544a3a3b9c46d5798b61531c149e6b
2KI	24	247848	1983449	aadef3637e187a38b41affff1d17bc53ef180603ec233eda842f1693ef9230b1
2KI	25	365376	2923857	426b6bc00a88f901accd6d9da2733963fa658b6fce79e92398d5502a4b711c8f
1CH	1	350184	2802234	a4647004c8df3201df0e156e23b0213d1ad407ec3b1f72ffddf328749d41c726
1CH	2	421800	3375256	5aec812c2deddec6cb0da67185fd599adb1a04a3c59cf401ab79d555ccc6130d
1CH	3	194688	1558178	5b12626bbad47af2e06640cb36cdb7c31ca1f8f36265a447d058820d340af446
1CH	4	383376	3067847	8af3d43631aa25d7f12ddb23f0bc8ad7bfa1bf39019d1ef76561484754a6991f
1CH	5	271224	2170489	d038a8f4e46e2511c7840d4fe48a30c3237a282635149c57b1b51bc33b605d3c
1CH	6	553776	4431021	d784cb35f23bec60276ee7354de4e38387ecc2ec647888bfa59d93c77f52b708
1CH	7	373032	2985091	8b031abf10d9b7f01c8b19ceb2eee82fe02a541cd3cf71a2aaa888199d81783d
1CH	8	246408	1971958	6e263a9d336085c179056195a34e8f8cf3f5291b37dcc3155fbc0452a99a9491
1CH	9	373992	2992614	0608979a6215a6ca34d441bed708c73500f79412614ebb223780fb1e02b0aac5
1CH	10	138456	1108456	f8789a5511c2dec9d54613ac080aa1222c06cdecd017102f38c432bae50bfba4
1CH	11	392736	3142664	5f7a5a4ae2e741d3f786f05564f0266d5a650d7331e5b04b663943c66f5ac3a8
1CH	12	386976	3096479	4fbc59a260d7e17f59fb7cc33679fdf767e9cef0526741c6b1b4c3aa5c1398fa
1CH	13	148032	1184943	31fd2f30eb94578810076350614eae9a661fbbc91c6bac8fa8625a9d425925ed
1CH	14	143088	1145446	bea8b803e489e90d47ca7f686185215e3b598c6d357cbb49da8b0c8e4127b7f2
1CH	15	289872	2319702	2c2a4686537f8fd349875665438e5f66346ea984d675b971ed66feecc32c0433
1CH	16	353088	2825433	7b28eabe25c86f7a391859cbd6e3e156c56396950725461e10503fb72765400e
1CH	17	297960	2384486	5b64e3544cf1cef449c10fbb14067d623e9f33797bb2d6841a3098219ca97094
1CH	18	177672	1422135	a68243539c44d79579074f9534d3982e49d7d167eaf7bc008cce930972c8c678
1CH	19	231984	1856603	50a8129ece7ee3ebdaa667e31aa51d4c5bce451f7ec571b05c90b630564f1cf6
1CH	20	113016	904910	7c1019e18d9a05d470973ba7fbc20c8818babba6329ad76faf8000ea95733fac
1CH	21	353280	2826895	75ee9b792f5ef7ac709d732a724264ac210e73cbfd9771eee50b7d596165ff0c
1CH	22	243144	1945838	2ec4d720d1d57afe151e186889a04c8d4bfffcc74d008e16a71c51aa94179f43
1CH	23	292728	2342481	f06b0827ad4a86db485199a43558823c19db9fb7aa4996adf035befb930e851f
1CH	24	247080	1977393	c9b52baadebb341d78765f7b29846f908b097c9d3968a2dcc913f7b0b27ead2e
1CH	25	271368	2171744	af18878c9be70086a3c5636ee4fda59bf9977f2c4f3b513929829d47ec25ffba
1CH	26	332448	2660339	e7d8db09c433add4b0e3455b5596f78e9723507056202affb3dbcf2bf9e53a14
1CH	27	347904	2784055	d5dbfb980e8d3f4cfcd864e580db401e668c1235a5267512066f2a986a77a596
1CH	28	298320	2387411	491dd2be2b1e26128a8bf03d407580c84b8c552aa40b8461dc56555db032a9b2
1CH	29	393384	3147888	627c161e7a066ca256191a17e555ed0bf6c22865ea4b74b166b1b2ffa2f260b9
2CH	1	201480	1612513	929a7c99e68b8ab3c96ae6e0d51bc6421033c3db5dd27f6673e813c6b8709e68
2CH	2	239160	1914071	cb1784007c609cf521f4e1caab2bc3e58da72ee29e2c067395b0a53903f00321
2CH	3	185160	1482110	07547a472398128783eb87f7bac238d2bc6eda47340912bced89a0b5785a6a3c
2CH	4	216720	1734557	2d2ec373c58a08b2c607c4fd1bdc9116eec8ff4d2caa452daeee21052cba11c8
2CH	5	178560	1429238	07249cd24f55d1bafb5fdaf0b16ddeebc76b706eda34dbd78d2c01153e377421
2CH	6	530088	4241476	fc1f01865d201eca54784312268fa076f7218adc57d270ef5b823f6bcba91d7b
2CH	7	291024	2328895	1af68d557cb129cfa5907624a37cb0266c40a6d09e17211864ad5c9c8fa8d3cc
2CH	8	207432	1660160	7c089c602058fb253402f0b3370fc876e7b9e54853e5ebb3dd4ea3eef0684bbb
2CH	9	344928	2760229	e3d2740c308148307115304d28394f4a18d418b68ee4452067e2700ac51b771d
2CH	10	220704	1766324	9976333150736104ed4f44213969adbc41429c1f25828d13919ffa1897bbe910
2CH	11	216408	1732051	850f09f3cc551391689eb85123624b19ef752ef963f55b490fc5632610018a94
2CH	12	200592	1605410	6d208146c32c75c249a21d790912859e948bc61720a0b350793bb60b77dce248
2CH	13	269256	2154817	816b570c0280346959425bbfa15687982ec72d88991424725fe6b48dce85bb5f
2CH	14	188232	1506562	f3621c8e09f827b2f372f11430d48d96499ed423188c4b1b315f79f2ea1bfe1d
2CH	15	202633	1621919	e510f14b360258528677698f3fd57c172964e1a250b9e1e0e1cb167dac5c4ba2
2CH	16	189168	1514086	72561f133d80b1220db039e6ba9a1db7c6c35a1cdbc46e33ba1003a3e47c1dc5
2CH	17	193296	1547104	1ca27cf676b5aacb09170836bac9b632e54adc76f4a671d0a0c394762741b136
2CH	18	416472	3332626	168361c3cd36b45f88eee8df423904515327dd6aa2ddc04ab0b67040307b9070
2CH	19	154752	1238860	b0bdb2a42f8e2e67b35fdcb65f9ded170b85489e971a510b54d55df636f52671
2CH	20	477264	3818922	67fb28a4b1adbaad1e25d0974ac6643c728cb84f2f6258548c3c4d855cea24a3
2CH	21	263376	2107797	426cf93f0bd4699226ff23562f38f18c884f02103981264e78980ed6b2bcc15b
2CH	22	201792	1615023	0b618977d0bb1f73c18b8efe580503a57ae888882c9f7a9080ddbd0a56fab6ea
2CH	23	296232	2370693	2b1b45b87f5dcb46dbd17ee66b6d30d9b1ca0ea639822b63c14295f7f46a508f
2CH	24	368304	2947268	a3c71650b898f171652cd0d402d4185a02783ec76ca86e0c06b945bac1795e28
2CH	25	371832	2975480	532815dec7c8174d7d7947b16232c7e7b72a62e72ed4e4e3cb9cf481af52d5ce
2CH	26	292584	2341436	94836cbbed8f203b25dc357bae8bc369e8c3c539f112b580b39c67145e742c39
2CH	27	98496	788718	7c25f1336d5d552a73b6c9a77d966be2536b0e3736b1e995992ff229074ddfb0
2CH	28	347880	2783846	8157c40be511b04ed2a0e51fb94932b3554a23f435e551c19d30ce53c2d8d4d5
2CH	29	458880	3671800	2cfa3f4bb9bc71f653dbb891f783cc1f160661f5a143163d873cff0d09e58f7d
2CH	30	356544	2853018	c15fd7b862b92f9ab3fe8aa8a63b313ebbd02decb70d9ea1ad4419ddd0bd1478
2CH	31	308568	2469331	019cd9a96fe5019fb310e8b04b699000c200815f7ab1442aedaeb4a32d5e0032
2CH	32	421080	3369407	b7c6ca3a4473f309ad1f29eaac03d63c7cd4f4c06ee920faa998a52adcffa4a6
2CH	33	295368	2363797	a19eef1a8dfee732772931c7a46aacb5cc6d53256f8f7ee411467e367c448b96
2CH	34	450888	3607852	44e1f8722f734e8e58a69ed7dd94025452ca595033c13db7bcefb0f1aaa4e5e4
2CH	35	368184	2946223	746520f267aa9a1f2da4a479a90f803ca2d28dd49b925136c98ca48718bedd6a
2CH	36	312024	2496917	e4c1c50b5f86bfaa0207ac5b6994e1ff375603cb372eceab09ac3a6307ab8fc3
EZR	1	144600	1157557	c16f457f70cce66d85f41d04a14001d111154fa2c8a825303501b4df08a2ad2c
EZR	2	441120	3529684	839d9ec0e44da81d14a071a331a3ac34530ce77886e1c5c9e73161aef7d8be39
EZR	3	205536	1645106	108c65bcfabcc547ca5ba9cb78a7826a4905abec3d7ba9a2e2d940a9ce2caa21
EZR	4	286800	2295241	4810fb7de85fe0fd1a7ba16a91a0789176eeeb7e38fab90ea26c20161a2c8462
EZR	5	217656	1742072	2b96869779c3e4513dbe19d534037bb739e2792ce989b4e868bea6caadc46ed9
EZR	6	299496	2396805	e1304bfa1d93288512b1e3d4172aac258d8820cf0ac7145180315844452cf68b
EZR	7	315624	2525746	696b69531b921db3a2284a08f26372bad4501164a9fa46d4b21b38830435633c
EZR	8	396288	3171075	bb78e37365e0e649cb68539dc78aa225b3ae7bf43f4afc3440ef2dfe21b52787
EZR	9	234312	1875192	8a4a6965f8f5520f71b99fe8f0e30f43af0cbf961d78a01ce6bf940eeaf82c61
EZR	10	409105	3273686	757a4d21ba08c16bbbf2b86dc965a11b32977f1535426c02400ffbb73cc2f4aa
NEH	1	148344	1187445	23538e9a2c038b6a4337ab49d545d4281d227364732b43364ff85014484f3ccc
NEH	2	255744	2046769	4441f83bb8a53d5a3245a6ffee2e7af2994a61fe61a7683e619383e834d6b016
NEH	3	370536	2965025	629a36b50e47c8041edcd7f42413e1ffd83a9cafd1cd717f15c813a297a91d56
NEH	4	251880	2015840	576687e055d7eb9b42b45a8ea98971bb5962abe5db6ea01ace79e3d11091c6a6
NEH	5	249144	1993897	3bfcd6d860701b6ca780a5a5c0c90655635a37715a222fe3dac64cbca7702734
NEH	6	232176	1858060	cf277b8153baf8fe540b1d9fc8c376271909f92be796ba584cb706e6073d4b75
NEH	7	509256	4074707	9fe03f30603448b17390b34fd30240f3e2c2744a3f1d7ca8853982a28fcf4074
NEH	8	268224	2146452	fbeef6dd26d0ec24f0d43626e3fada08daec360f724bd6ba62c83b54934af992
NEH	9	537864	4303748	529147c2abb92ed1bcfaad864b372a3a0ff0088ec90c290fdb1a7913721d7bce
NEH	10	294504	2356687	b39bc5b66d04e56e05f14ddbc364922606c874e0a4ff6c19837456bee5806e1b
NEH	11	328008	2624808	657b2e4306812b8e72c2ed2dbb7d3a3100d6ce9fdd2698fd59063d8f33178f1e
NEH	12	439584	3517360	d325366f5367a34397485bed7a73aafd5808391c1c94e3adec14de51c812168c
NEH	13	409368	3275780	ed2d96eea4462e58b6d61ed39364caae307f947d7027372f84258b8099e21611
EST	1	273288	2186992	775d44074afcc812c23764d2b967f0fc034e3e6f14f0bc6b03113cc6940b52f0
EST	2	305304	2443201	eed362fc1c5577eb84a98ed93b84bf662ef2a88b492cfc2282d56f03310aaea2
EST	3	214632	1717833	8ea0cee07fd7ee50369bafe36203de9646222fc54a6d3ad8f3b2a36d68e4ff7d
EST	4	201552	1613134	04d102add883e1cb5a932c16949798034064319172b2357b6c7cf9af65f117a0
EST	5	178656	1430068	ecc32d63b9d1c4c99ab97d15f59f25f6082d2dd6b343d6a92f95181fd44dbdb2
EST	6	179064	1433203	5760308befb6679b54c54f7e779be10da93a621eaac8dfe8f8f94557c133a3c8
EST	7	141840	1135407	c3c6dd21c5a63406c05fc228db6c0481fa441e705a03faeb6f5539e114e81f45
EST	8	252768	2022943	3f0667c30989fffdec369131aeeb3d82ac970c55dd2eec6a25a9fa5bfe48022c
EST	9	370104	2961679	13188d2c07096bccce3c28c8f645b9c712479519cfc002bf34c0e6725ec4d174
EST	10	42552	341077	7fc8082068f3e6888c90fd2266f006dcfdd225247e55632cd1ea27133b29edb0
JOB	1	233112	1865578	72cb516ffd1d335f2178fd0ff4d471f641fa89c7e494c4fca7aae0dad8a84493
JOB	2	148896	1191828	2eb06bb6f51c616420a1da0cb0da7903cd43109ab2bd4dd22dc82c6f65a7dc4d
JOB	3	168240	1346682	9f8678f0942c45a371312a93e2de17c7455988c3699320e541e04cd322fc7154
JOB	4	136032	1089010	866174377fd9f329fc83696264b59cae114e5f4aee4864f3e3eeaaac0ed2fb4a
JOB	5	168384	1347727	0779e9a7f1c8c80d779759ee731a747ef7758f46578e60caa07cb195c4f18f98
JOB	6	178392	1427975	8caa7756ef61b0e41a00cf96c5a8e9a1240cbe7c5c7b714d092e73f1f5e31dfd
JOB	7	153888	1231952	e4e419a78ca51489d58e92be20139eae57300268edd46d997b24f6d413d6a733
JOB	8	129360	1035720	2ee32e472a3eaf7f91fae00ce0a9c5b07d053e1127574523fef947ce43c90ba7
JOB	9	212856	1703619	d3751aca5e7ab0b8e9b9db50f223fe0f0dd2dffbe4aaaacc9590e70ad61a0e7a
JOB	10	148416	1188069	6675e4fcf62fe31f11295366671335fcc461d2e62eccda6abd12039cc866912e
JOB	11	127032	1016914	2259d9f20c92de1b39244fb7db48b84c475bd4108ee57980935997f6bf275ca8
JOB	12	163656	1309904	d90db05e9ba323ee2d965aece9ff3f62a6f676d2d85d8137ea294662f0efc798
JOB	13	172128	1377822	4a22ae8b28209be70006098cfd3af78956d8216cd52ab3bc90fc4546840141d0
JOB	14	156672	1254106	337aa72984c2dd3d64ee06444972a27ee316ba0bba4e9f64a1f20f744242a742
JOB	15	218520	1748970	106628b8f5be65e86c456e3352b419bbe170d9c6ff9a7c8772770b5baadc0d05
JOB	16	145632	1165708	e9ff68173692863f9b8444e09beced53d2508a403f38f88c4830b6f9fdbcb618
JOB	17	102504	820682	e57e0ae3f90fba14320aabb6f9a452038fb46611d4fa9f09359d6261395199ba
JOB	18	124057	993300	d335ba0f0f6d08937c23fbe88dbd06b71669dce7525f9a6039c3346765f698f3
JOB	19	176520	1412931	d503b7bf84bb409033d11b8b397c1ee3af33c6df1dd3326022b67d54d25883b8
JOB	20	182376	1459742	c82c712640e52b760f5006b5802407ef6abcb3043c89ed86dc35fe797157c458
JOB	21	205128	1641763	e14c19bf2488be17e3ea0232b1b9d3dda3b134a7ad42fe49eba51128addd662f
JOB	22	170137	1361940	7152a2240a27a39f089161e0e12e7b56476e521aadbe06c87b1d0d81a4b5d7b8
JOB	23	104928	840118	4b999f3daa565214d45dd779c60f4b8c1f0e879f53c8dabdfeea692590cd9bca
JOB	24	177624	1421708	e4824a4deca5e1f64bc7e8d5465629b502843645e5da248edbef5dd117adeddf
JOB	25	37584	301368	1baecef2e677a07ef43bc5e53b02d3f7f4282d5378aaba19245705a976672974
JOB	26	88176	706162	b144f5016729c3458311892fdb5562723bef83345bd850bf1d88e1dce177f33d
JOB	27	145320	1163409	9f662bc7f133ca111b86e2e5293525c3dc554ad57e4beccd48b6c905d46ab1da
JOB	28	167616	1341669	2d05591be0ab2a8535a35ef2276f3b0a22bc2da9956277497adb82d5cf64cc0e
JOB	29	150984	1208549	8c9886de66fdb8e87d4b96a1c647f6fc57db141fe9e9f3f97a11587f9a08904f
JOB	30	195288	1562978	c45f8e1d13f2a72d654537b776e88cf06fc3c42f851e590415371ad2cbfd7d12
JOB	31	251616	2013747	aa39e54b6a57c43a972f8679763c09a3c0e0b3a4898670f24b4e18c4cd1bbb53
JOB	32	147120	1177620	2bb450556ca457c4817a8c2d3d3edbd03f9a8e25139eb9b622312f1cbd984f3e
JOB	33	204120	1633613	7540847ef4a259afa90c5d54e2de308ced89be44bdfac5fcf801c02d60bef0a0
JOB	34	234216	1874566	bcd4575120ebbdfd3c08527169a519ed0e4a724400583835eebfc7174505cac6
JOB	35	101568	813368	406dcdff26c7a23a0788466b9c196e6ec84f35fd4f60dfafff30808000c261e5
JOB	36	199128	1593698	90d8cd97448b5cd92fe8eb11bd7411871b8a7c9cbff982a792b5d7e4e100a26b
JOB	37	158832	1271451	57ab9b620fd64532f741a01420d85fb248b4d792fc7a9116c31964e45f542edc
JOB	38	232296	1859102	0a74015a649a6574d07ddae9a099c887b44a927224ea48bda97a31bd7955cfa9
JOB	39	180048	1441143	a7b1d0fe27ff59f6c21a3f0a79e30098ab190c72d969854de4122c3e504bf106
JOB	40	140232	1122658	36e858c8f019019e93c049bbcc921ab3b8c17ca05dc1eb50a380ffa1940ea1ec
JOB	41	190296	1523063	a284a33f33dd9a6f06afcd87633ec76b66f4379b144d4fe60e9019422f28533d
JOB	42	164040	1313038	92e91315ae127a63eacc00c04fa2650d90cd11b0ea23240cffab893c32ec7719
PSA	1	53592	429474	f0f91aa867786b337c79c4b6909aa8056d754109269d074f3ca87719539abd3a
PSA	2	85104	681503	bf91645821d51e7fed07715d9b7e160185322217f869410224b11cb053ad9c09
PSA	3	60192	482345	17b825e757dd86229e4717d6a0812614334083a112bc5fb1f8129715df4c5266
PSA	4	72552	581193	cf02e8a62528adba5c6eb09233db97eb6eae69a7a1f7bdb57749a8ff2af14c57
PSA	5	121224	970522	0626481c9f2ca835bf1c2eb2e968a5a1893b082dfb99a69acabcb67999b60d09
PSA	6	81120	649738	6a50ddfb2a1d096e48c3db796eec3feed4a763526a9f7f31e72448a0e4c1c1c2
PSA	7	138312	1107194	ad26a06c1d26102d8c5818309b7b6fda8314d9ecf77e8127f7fad097be7b6e97
PSA	8	76416	612122	ebb3f560c4c6ead69b7a863dbe1a45a50af0e2cd1941519d91fb6327e5f377f8
PSA	9	154488	1236553	e6fc0f5db019dbec78c7c1c3f1366d380f4ff9dd42dc6580773e06b3d0b88567
PSA	10	152640	1221926	3ce5b1e252f92e404a31918c2ef7fe6b1d985ffc5becd0360da111bf77495112
PSA	11	66192	530204	3e550f75e003930bfbdd91bc1277593f308e5ec71ebc4f7267a54bfb5d6c6084
PSA	12	71208	570328	7ec301e30ab356b55cd89961d685a1d29745603b2441e47ee38cd3d9d0c7d7cb
PSA	13	54672	438044	cb5eb1b86c3b44d4b87211d5474892d1751d2b090d0bf3df0dd5707f46a8a7b1
PSA	14	71592	573463	98224a544cbb683eda929ee0887750c52b25c22f1b9a08c8b92f4874cf0e4ac6
PSA	15	49200	394367	d4efc6e1816db1c3e6276cd21eefd3231be442eb16075366fbf03b69e6ed1b3c
PSA	16	93408	747961	ecda294dda74330351c61d0343f764f20aa083e333b876a48fdf3022a7663e29
PSA	17	130824	1047428	d56aff9619b16e41e00440e90f93b7b85a46463495af91042012473340731856
PSA	18	373344	2987595	e3634cf13b9afcb80a61edf1d165009b12593a94542f7f7869f20564a88fbd8a
PSA	19	127080	1017335	c29ddb68eb511cd41d91a3ee7a441f747b71c282456d2efb53750d2dc5ea62a6
PSA	20	73440	588300	eed552dc87eee1900a964e3fc8aef65217d50c703b427ef8d734cf859667366d
PSA	21	102264	818805	eaf8a582454dd1e33122a7376c9fb683d33483b89297ad5bb23fb73a11546050
